phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7480295,https://webhostingserviceo39.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480295,2022-04-05T20:48:01+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480294,https://webhostingserviceo40.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480294,2022-04-05T20:47:52+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480293,https://webhostingserviceo40.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480293,2022-04-05T20:47:43+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480292,https://webhostingserviceo41.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480292,2022-04-05T20:47:34+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480291,https://webhostingserviceo41.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480291,2022-04-05T20:47:26+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480290,https://webhostingserviceo42.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480290,2022-04-05T20:47:18+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480289,https://webhostingserviceo42.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480289,2022-04-05T20:47:09+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480288,https://webhostingserviceo43.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480288,2022-04-05T20:46:59+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480287,https://webhostingserviceo43.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480287,2022-04-05T20:46:51+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480286,https://webhostingserviceo44.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480286,2022-04-05T20:46:44+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480285,https://webhostingserviceo44.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480285,2022-04-05T20:46:35+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480284,https://webhostingserviceo45.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480284,2022-04-05T20:46:26+00:00,yes,2022-04-05T21:02:17+00:00,yes,Other
7480283,https://webhostingserviceo45.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480283,2022-04-05T20:46:18+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480282,https://webhostingserviceo46.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480282,2022-04-05T20:46:09+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480281,https://webhostingserviceo46.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480281,2022-04-05T20:46:01+00:00,yes,2022-04-05T20:52:02+00:00,yes,"Bank of America Corporation"
7480280,https://webhostingserviceo47.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480280,2022-04-05T20:45:53+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480279,https://webhostingserviceo47.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480279,2022-04-05T20:45:44+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480278,https://webhostingserviceo48.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480278,2022-04-05T20:45:37+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480277,https://webhostingserviceo48.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480277,2022-04-05T20:45:28+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480276,https://webhostingserviceo49.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480276,2022-04-05T20:45:20+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480275,https://webhostingserviceo49.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480275,2022-04-05T20:45:10+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480274,https://webhostingserviceo50.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480274,2022-04-05T20:45:02+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480273,https://webhostingserviceo50.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480273,2022-04-05T20:44:55+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480272,https://webhostingserviceo51.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480272,2022-04-05T20:44:54+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480271,https://webhostingserviceo51.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480271,2022-04-05T20:44:53+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480270,https://webhostingserviceo52.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480270,2022-04-05T20:44:50+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480268,https://webhostingserviceo52.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480268,2022-04-05T20:44:49+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480269,https://webhostingserviceo53.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480269,2022-04-05T20:44:49+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480267,https://webhostingserviceo53.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480267,2022-04-05T20:44:00+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480266,https://webhostingserviceo54.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480266,2022-04-05T20:43:52+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480265,https://webhostingserviceo54.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480265,2022-04-05T20:43:43+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480264,https://webhostingserviceo55.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480264,2022-04-05T20:43:34+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480263,https://webhostingserviceo55.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480263,2022-04-05T20:43:26+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480262,https://webhostingserviceo56.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480262,2022-04-05T20:43:17+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480261,https://webhostingserviceo56.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480261,2022-04-05T20:43:09+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480260,https://webhostingserviceo57.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480260,2022-04-05T20:43:01+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480259,https://webhostingserviceo57.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480259,2022-04-05T20:42:53+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480258,https://webhostingserviceo58.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480258,2022-04-05T20:42:44+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480257,https://webhostingserviceo58.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480257,2022-04-05T20:42:36+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480256,https://webhostingserviceo59.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480256,2022-04-05T20:42:28+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480255,https://webhostingserviceo59.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480255,2022-04-05T20:42:19+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480254,https://webhostingserviceo60.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480254,2022-04-05T20:42:11+00:00,yes,2022-04-05T20:52:02+00:00,yes,"HSBC Group"
7480253,https://webhostingserviceo60.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480253,2022-04-05T20:41:59+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480252,https://webhostingserviceo61.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480252,2022-04-05T20:41:51+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480251,https://webhostingserviceo61.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480251,2022-04-05T20:41:43+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480250,https://webhostingserviceo62.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480250,2022-04-05T20:41:34+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480249,https://webhostingserviceo62.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480249,2022-04-05T20:41:25+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480248,https://webhostingserviceo63.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480248,2022-04-05T20:41:18+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480247,https://webhostingserviceo63.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480247,2022-04-05T20:41:09+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480246,https://webhostingserviceo64.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480246,2022-04-05T20:41:01+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480245,https://webhostingserviceo64.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480245,2022-04-05T20:40:53+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480244,https://webhostingserviceo65.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480244,2022-04-05T20:40:44+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480243,https://webhostingserviceo65.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480243,2022-04-05T20:40:35+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480242,https://webhostingserviceo66.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480242,2022-04-05T20:40:26+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480241,https://webhostingserviceo66.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480241,2022-04-05T20:40:19+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480240,https://webhostingserviceo68.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480240,2022-04-05T20:40:16+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480239,https://webhostingserviceo67.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480239,2022-04-05T20:40:15+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480237,https://webhostingserviceo67.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480237,2022-04-05T20:40:13+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480236,https://webhostingserviceo68.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480236,2022-04-05T20:40:11+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480234,https://webhostingserviceo70.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480234,2022-04-05T20:40:09+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480233,https://webhostingserviceo70.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480233,2022-04-05T20:40:08+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480232,https://webhostingserviceo71.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480232,2022-04-05T20:39:01+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480231,https://webhostingserviceo71.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480231,2022-04-05T20:38:51+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480230,https://webhostingserviceo72.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480230,2022-04-05T20:38:43+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480229,https://webhostingserviceo72.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480229,2022-04-05T20:38:36+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480228,https://webhostingserviceo73.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480228,2022-04-05T20:38:26+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480225,https://webhostingserviceo73.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480225,2022-04-05T20:38:18+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480224,https://webhostingserviceo74.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480224,2022-04-05T20:38:09+00:00,yes,2022-04-05T20:52:02+00:00,yes,Other
7480223,https://webhostingserviceo74.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480223,2022-04-05T20:38:00+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480222,https://webhostingserviceo75.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480222,2022-04-05T20:37:53+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480221,https://webhostingserviceo75.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480221,2022-04-05T20:37:44+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480220,https://webhostingserviceo76.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480220,2022-04-05T20:37:35+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480219,https://webhostingserviceo76.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480219,2022-04-05T20:37:26+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480218,https://webhostingserviceo77.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480218,2022-04-05T20:37:18+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480217,https://webhostingserviceo77.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480217,2022-04-05T20:37:10+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480216,https://webhostingserviceo78.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480216,2022-04-05T20:37:00+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480215,https://webhostingserviceo78.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480215,2022-04-05T20:36:53+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480214,https://webhostingserviceo79.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480214,2022-04-05T20:36:44+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480213,https://webhostingserviceo79.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480213,2022-04-05T20:36:35+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480212,https://webhostingserviceo80.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480212,2022-04-05T20:36:28+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480211,https://webhostingserviceo80.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480211,2022-04-05T20:36:18+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480210,https://webhostingserviceo81.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480210,2022-04-05T20:36:10+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480209,https://webhostingserviceo81.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480209,2022-04-05T20:36:03+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480208,https://webhostingserviceo82.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480208,2022-04-05T20:35:53+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480207,https://webhostingserviceo82.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480207,2022-04-05T20:35:45+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480206,https://webhostingserviceo83.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480206,2022-04-05T20:35:37+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480205,https://webhostingserviceo83.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480205,2022-04-05T20:35:28+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480204,https://webhostingserviceo84.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480204,2022-04-05T20:35:19+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480203,https://webhostingserviceo84.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480203,2022-04-05T20:35:11+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480202,https://webhostingserviceo85.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480202,2022-04-05T20:35:03+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480201,https://webhostingserviceo85.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480201,2022-04-05T20:34:54+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480200,https://webhostingserviceo86.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480200,2022-04-05T20:34:47+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480199,https://webhostingserviceo86.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480199,2022-04-05T20:34:44+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480198,https://webhostingserviceo87.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480198,2022-04-05T20:34:42+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480197,https://webhostingserviceo88.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480197,2022-04-05T20:34:41+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480196,https://webhostingserviceo87.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480196,2022-04-05T20:34:40+00:00,yes,2022-04-05T20:52:03+00:00,yes,Other
7480193,https://webhostingserviceo89.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480193,2022-04-05T20:33:54+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480192,https://webhostingserviceo89.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480192,2022-04-05T20:33:46+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480191,https://webhostingserviceo90.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480191,2022-04-05T20:33:38+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480190,https://webhostingserviceo90.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480190,2022-04-05T20:33:30+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480189,https://webhostingserviceo91.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480189,2022-04-05T20:33:22+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480188,https://webhostingserviceo91.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480188,2022-04-05T20:33:13+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480187,https://webhostingserviceo92.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480187,2022-04-05T20:33:04+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480186,https://webhostingserviceo92.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480186,2022-04-05T20:32:56+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480185,https://webhostingserviceo93.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480185,2022-04-05T20:32:48+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480184,https://webhostingserviceo93.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480184,2022-04-05T20:32:38+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480183,https://webhostingserviceo94.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480183,2022-04-05T20:32:30+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480182,https://webhostingserviceo94.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480182,2022-04-05T20:32:23+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480181,https://webhostingserviceo95.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480181,2022-04-05T20:32:14+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480180,https://webhostingserviceo95.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480180,2022-04-05T20:32:06+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480179,https://webhostingserviceo96.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480179,2022-04-05T20:31:56+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480178,https://webhostingserviceo96.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480178,2022-04-05T20:31:47+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480177,https://webhostingserviceo97.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480177,2022-04-05T20:31:37+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480176,https://webhostingserviceo97.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480176,2022-04-05T20:31:28+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480175,https://webhostingserviceo98.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480175,2022-04-05T20:31:20+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480174,https://webhostingserviceo98.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480174,2022-04-05T20:31:12+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480173,https://webhostingserviceo99.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480173,2022-04-05T20:31:04+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480172,https://webhostingserviceo99.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480172,2022-04-05T20:30:55+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480163,https://ixxvoc.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480163,2022-04-05T20:30:45+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480161,https://ixxvoc.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480161,2022-04-05T20:30:43+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480158,https://small-dust-6c63.pontufbksd.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7480158,2022-04-05T20:29:50+00:00,yes,2022-04-05T20:42:28+00:00,yes,Facebook
7480153,https://pfjykejodq.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480153,2022-04-05T20:28:46+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480152,https://pfjykejodq.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480152,2022-04-05T20:28:40+00:00,yes,2022-04-05T20:42:28+00:00,yes,Other
7480149,https://risst-607df.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7480149,2022-04-05T20:28:13+00:00,yes,2022-04-05T20:42:29+00:00,yes,Other
7480147,https://risst-607df.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7480147,2022-04-05T20:28:06+00:00,yes,2022-04-05T20:42:29+00:00,yes,Other
7480097,https://bold-flower-99ee.pontufbksd.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7480097,2022-04-05T19:14:55+00:00,yes,2022-04-05T19:21:33+00:00,yes,Facebook
7480089,https://polishedvcxvb.topijerami.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7480089,2022-04-05T18:51:27+00:00,yes,2022-04-05T19:03:24+00:00,yes,Facebook
7480085,http://orderpcrtestkitonline.com,http://www.phishtank.com/phish_detail.php?phish_id=7480085,2022-04-05T18:23:27+00:00,yes,2022-04-05T19:03:24+00:00,yes,Other
7480076,http://seguronacionalcr.ultimatefreehost.in/stp2.php,http://www.phishtank.com/phish_detail.php?phish_id=7480076,2022-04-05T18:12:39+00:00,yes,2022-04-05T19:03:24+00:00,yes,Other
7480075,http://seguronacionalcr.ultimatefreehost.in,http://www.phishtank.com/phish_detail.php?phish_id=7480075,2022-04-05T18:12:07+00:00,yes,2022-04-05T19:03:24+00:00,yes,Other
7480073,http://l0g0n-1654546-ve.hostfree.pw/,http://www.phishtank.com/phish_detail.php?phish_id=7480073,2022-04-05T18:11:23+00:00,yes,2022-04-05T18:22:44+00:00,yes,Other
7480072,http://exitsecutt.260mb.net/,http://www.phishtank.com/phish_detail.php?phish_id=7480072,2022-04-05T18:11:07+00:00,yes,2022-04-05T19:03:24+00:00,yes,Other
7480066,https://bruxzir-porcelain.info/,http://www.phishtank.com/phish_detail.php?phish_id=7480066,2022-04-05T17:53:07+00:00,yes,2022-04-15T12:12:36+00:00,yes,Other
7479987,https://abeillesdusahel.org/public/login,http://www.phishtank.com/phish_detail.php?phish_id=7479987,2022-04-05T15:40:10+00:00,yes,2022-04-05T19:03:25+00:00,yes,Other
7479974,https://sites.google.com/newservices.website/service-reglement/,http://www.phishtank.com/phish_detail.php?phish_id=7479974,2022-04-05T15:27:17+00:00,yes,2022-04-05T15:42:33+00:00,yes,Other
7479965,http://u1637698.cp.regruhosting.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7479965,2022-04-05T15:15:48+00:00,yes,2022-04-05T15:42:33+00:00,yes,Other
7479958,https://l.wl.co/l?u=https://bit.ly/3mLmUfL?trackingid=aSgftI6F&signature=newsletter,http://www.phishtank.com/phish_detail.php?phish_id=7479958,2022-04-05T15:11:05+00:00,yes,2022-04-15T12:12:36+00:00,yes,"Internal Revenue Service"
7479957,https://sites.google.com/view/securite-app-obank/accueil,http://www.phishtank.com/phish_detail.php?phish_id=7479957,2022-04-05T15:07:47+00:00,yes,2022-04-05T15:42:33+00:00,yes,Other
7479942,https://sitebuilder162026.dynadot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7479942,2022-04-05T15:04:51+00:00,yes,2022-04-06T05:21:38+00:00,yes,Other
7479940,http://sites.google.com/view/leafpadrode/accueil,http://www.phishtank.com/phish_detail.php?phish_id=7479940,2022-04-05T15:04:32+00:00,yes,2022-04-05T15:32:07+00:00,yes,Other
7479934,http://caeng.hyperphp.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7479934,2022-04-05T15:02:29+00:00,yes,2022-04-05T19:03:25+00:00,yes,Other
7479930,https://sites.google.com/view/section-ob-web/accueil,http://www.phishtank.com/phish_detail.php?phish_id=7479930,2022-04-05T15:02:20+00:00,yes,2022-04-05T15:32:07+00:00,yes,Other
7479887,http://erasff.hyperphp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7479887,2022-04-05T14:59:59+00:00,yes,2022-04-15T06:23:04+00:00,yes,Other
7479883,https://sites.google.com/view/apps-authentification-forte-ob/accueil,http://www.phishtank.com/phish_detail.php?phish_id=7479883,2022-04-05T14:59:30+00:00,yes,2022-04-05T15:11:39+00:00,yes,Other
7479880,https://www.pollygone-technology.org/,http://www.phishtank.com/phish_detail.php?phish_id=7479880,2022-04-05T14:56:38+00:00,yes,2022-04-05T15:11:39+00:00,yes,Other
7479879,https://sitebuilder158501.dynadot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7479879,2022-04-05T14:56:22+00:00,yes,2022-04-05T15:02:56+00:00,yes,Other
7479878,https://tiny.one/54rp97pk,http://www.phishtank.com/phish_detail.php?phish_id=7479878,2022-04-05T14:56:21+00:00,yes,2022-04-05T15:02:56+00:00,yes,Other
